"Jose_Maria_Merino_1" "Jose_Maria_Merino_2" "Jose_Maria_Merino_3" "Jose_Maria_Merino_4" "Jose_Maria_Merino_5" "Jose_Maria_Merino_6" "Jose_Maria_Merino_7" "Juan_Pedro_Aparicio_1" "Juan_Pedro_Aparicio_2" "Juan_Pedro_Aparicio_3" "Juan_Pedro_Aparicio_4" "Juan_Pedro_Aparicio_5" "Juan_Pedro_Aparicio_6" "Juan_Pedro_Aparicio_7" "Luis_Mateo_Diez_1" "Luis_Mateo_Diez_2" "Luis_Mateo_Diez_3" "Luis_Mateo_Diez_4" "Luis_Mateo_Diez_5" "Luis_Mateo_Diez_6" "Luis_Mateo_Diez_7"
"este" 0 0.0886524822695035 0.0812347684809098 0 0.10515247108307 0.184672206832872 0.2002002002002 0 0 0.25273799494524 0 0 0.0951474785918173 0.37037037037037 0.261951538965291 0 0 0.0719424460431655 0.269905533063428 0 0.116754232340922
"ficción" 0 0 0 0.100502512562814 0 0 0.2002002002002 0 0 0.08424599831508 0 0.198609731876862 0.0951474785918173 0 0.0654878847413229 0 0.161290322580645 0 0.269905533063428 0.129198966408269 0.642148277875073
"hace" 0.0959692898272553 0.0886524822695035 0 0 0.10515247108307 0 0.2002002002002 0.102354145342886 0 0.08424599831508 0.0930232558139535 0.099304865938431 0.0951474785918173 0.277777777777778 0.130975769482646 0.031328320802005 0.161290322580645 0.143884892086331 0 0 0.233508464681845
"han" 0.191938579654511 0 0.16246953696182 0 0.420609884332282 0.0923361034164358 0.2002002002002 0.204708290685773 0.359281437125749 0 0 0.496524329692155 0.0951474785918173 0.0925925925925926 0 0.031328320802005 0 0 0 0 0
"imaginación" 0 0 0 0 0 0 0.2002002002002 0 0 0 0.186046511627907 0 0 0 0.196463654223969 0 0.0806451612903226 0 0 0 0.934033858727379
"imaginario" 0 0 0 1.10552763819095 0 0.0923361034164358 0.1001001001001 0 0 0 0 0 0 0 0 0 0.32258064516129 0.0719424460431655 0.134952766531714 0.129198966408269 0.233508464681845
"sino" 0.0959692898272553 0 0 0.100502512562814 0 0.0923361034164358 0.1001001001001 0.204708290685773 0.239520958083832 0 0.465116279069767 0.397219463753724 0.285442435775452 0.277777777777778 0 0 0.0806451612903226 0 0 0 0
"tiene" 0 0.177304964539007 0 0 0 0 0 0.102354145342886 0.119760479041916 0 0.27906976744186 0.198609731876862 0.0951474785918173 0 0.0654878847413229 0.031328320802005 0.241935483870968 0.143884892086331 0.134952766531714 0 0.350262697022767
"él" 0 0 0 0 0 0.184672206832872 0.1001001001001 0 0.119760479041916 0.16849199663016 0.0930232558139535 0.297914597815293 0 0.0925925925925926 0.196463654223969 0.219298245614035 0 0.0719424460431655 0 0 0.0583771161704612
"era" 0 0 0.16246953696182 0.201005025125628 0 0 0 0 0 0 0.0930232558139535 0.099304865938431 0 0 0.261951538965291 0.25062656641604 0 0.215827338129496 0 0.258397932816537 0
"modo" 0.0959692898272553 0 0 0.402010050251256 0.420609884332282 0 0 0.102354145342886 0.119760479041916 0 0 0.198609731876862 0.285442435775452 0.185185185185185 0.130975769482646 0 0.0806451612903226 0.0719424460431655 0.134952766531714 0 0
"poco" 0 0 0.16246953696182 0 0 0 0.1001001001001 0.204708290685773 0 0.25273799494524 0.27906976744186 0.198609731876862 0.190294957183635 0.0925925925925926 0.0654878847413229 0 0.161290322580645 0.215827338129496 0 0.129198966408269 0
"historia" 0.0959692898272553 0 0.0812347684809098 0 0 0.184672206832872 0.2002002002002 0.204708290685773 0.479041916167665 0.08424599831508 0 0.099304865938431 0.0951474785918173 0.0925925925925926 0 0.031328320802005 0.0806451612903226 0 0.269905533063428 0 0.116754232340922
"otros" 0.383877159309021 0 0.16246953696182 0.100502512562814 0.210304942166141 0.0923361034164358 0.1001001001001 0.204708290685773 0.119760479041916 0 0.0930232558139535 0.099304865938431 0 0 0.261951538965291 0 0 0 0.134952766531714 0 0.0583771161704612
"pues" 0.0959692898272553 0.265957446808511 0 0.100502512562814 0 0.0923361034164358 0 0 0.119760479041916 0.25273799494524 0.0930232558139535 0.297914597815293 0.190294957183635 0.462962962962963 0.0654878847413229 0 0 0 0 0 0
"día" 0 0.0886524822695035 0 0 0 0.0923361034164358 0 0.204708290685773 0 0.16849199663016 0.27906976744186 0.099304865938431 0.0951474785918173 0 0.0654878847413229 0 0.0806451612903226 0.431654676258993 0 0.129198966408269 0.0583771161704612
"libro" 0 0 0.0812347684809098 0 0 0.646352723915051 0.3003003003003 0 0 0 0 0 0.190294957183635 0.277777777777778 0 0 0.0806451612903226 0 0.134952766531714 0.387596899224806 0
"mucho" 0 0 0 0 0 0.0923361034164358 0.1001001001001 0 0.359281437125749 0.16849199663016 0.186046511627907 0 0.0951474785918173 0.185185185185185 0.0654878847413229 0 0 0.143884892086331 0.134952766531714 0.387596899224806 0.116754232340922
"sea" 0 0 0 0 0 0.0923361034164358 0 0.204708290685773 0.119760479041916 0.08424599831508 0.372093023255814 0.297914597815293 0 0.0925925925925926 0.0654878847413229 0.031328320802005 0 0.215827338129496 0.134952766531714 0 0.116754232340922
"así" 0.0959692898272553 0 0 0 0.315457413249211 0 0.1001001001001 0.102354145342886 0.119760479041916 0.16849199663016 0.186046511627907 0.099304865938431 0.190294957183635 0.0925925925925926 0.130975769482646 0.031328320802005 0.0806451612903226 0.0719424460431655 0 0 0
"evita" 0 0 0 0 0 0 0 0 0 0 0 0 1.90294957183635 0 0 0 0 0 0 0 0
"sí" 0 0 0 0 0 0 0.1001001001001 0 0.119760479041916 0.25273799494524 0 0.198609731876862 0.285442435775452 0.185185185185185 0.0654878847413229 0.12531328320802 0 0 0.134952766531714 0.129198966408269 0.0583771161704612
"tanto" 0.0959692898272553 0 0.0812347684809098 0 0 0.0923361034164358 0.1001001001001 0.204708290685773 0.119760479041916 0.08424599831508 0.372093023255814 0 0.0951474785918173 0.0925925925925926 0 0.06265664160401 0.0806451612903226 0.0719424460431655 0 0 0.116754232340922
"cine" 0 0 0 0 0 0 0.1001001001001 0 0.479041916167665 0.08424599831508 0.0930232558139535 1.09235352532274 0.0951474785918173 0 0 0 0 0 0 0 0
"cuentos" 1.53550863723608 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.258397932816537 0
"e" 0.0959692898272553 0.177304964539007 0.0812347684809098 0.100502512562814 0.10515247108307 0.0923361034164358 0 0 0 0.08424599831508 0 0 0 0.0925925925925926 0.130975769482646 0.06265664160401 0.161290322580645 0.0719424460431655 0.134952766531714 0 0.116754232340922
"esos" 0.0959692898272553 0 0 0 0 0.184672206832872 0 0.102354145342886 0 0 0 0.099304865938431 0.0951474785918173 0.185185185185185 0.0654878847413229 0.031328320802005 0.0806451612903226 0 0.67476383265857 0 0.175131348511384
"esta" 0.191938579654511 0.177304964539007 0 0 0 0.0923361034164358 0.2002002002002 0.102354145342886 0 0.08424599831508 0.0930232558139535 0 0.0951474785918173 0.0925925925925926 0 0.031328320802005 0.161290322580645 0.143884892086331 0 0.129198966408269 0.0583771161704612
"palabra" 0 0 0 0.100502512562814 0 0 0 0 0 0 0.0930232558139535 0 0 0 0.0654878847413229 0 0 0 0 0 0.934033858727379
"palabras" 0 0.0886524822695035 0 0.100502512562814 0 0 0 0 0 0.08424599831508 0 0 0.0951474785918173 0 0.0654878847413229 0.031328320802005 0.483870967741935 0.0719424460431655 0.134952766531714 0 0.291885580852306
"parece" 0 0.0886524822695035 0.0812347684809098 0.100502512562814 0.10515247108307 0 0.2002002002002 0.102354145342886 0.239520958083832 0.16849199663016 0.186046511627907 0 0 0 0 0 0.0806451612903226 0.215827338129496 0.134952766531714 0.129198966408269 0
"siglo" 0.191938579654511 0.265957446808511 0.24370430544273 0.50251256281407 0.10515247108307 0.0923361034164358 0.1001001001001 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0.134952766531714 0 0.0583771161704612
"unos" 0.0959692898272553 0 0.0812347684809098 0 0.210304942166141 0 0 0.204708290685773 0.359281437125749 0 0.0930232558139535 0.099304865938431 0 0 0.0654878847413229 0.12531328320802 0.0806451612903226 0 0.134952766531714 0 0.0583771161704612
"ahora" 0.0959692898272553 0 0.16246953696182 0 0 0.184672206832872 0 0 0 0.16849199663016 0.0930232558139535 0 0.0951474785918173 0 0.0654878847413229 0.093984962406015 0 0.143884892086331 0.134952766531714 0.258397932816537 0
"allá" 0 0 0 0.301507537688442 0 0 0 0.102354145342886 0 0 0.0930232558139535 0 0.0951474785918173 0 0.392927308447937 0.12531328320802 0 0 0 0.129198966408269 0.0583771161704612
"aquel" 0 0.177304964539007 0.16246953696182 0 0.10515247108307 0 0.1001001001001 0.102354145342886 0 0 0.186046511627907 0.099304865938431 0 0 0 0.25062656641604 0 0 0 0 0
"ella" 0 0.0886524822695035 0 0.100502512562814 0 0 0.1001001001001 0.102354145342886 0.239520958083832 0 0 0.099304865938431 0 0.185185185185185 0.0654878847413229 0.06265664160401 0.161290322580645 0.143884892086331 0 0 0.116754232340922
"eso" 0 0.0886524822695035 0 0.100502512562814 0 0 0 0.409416581371546 0.119760479041916 0.08424599831508 0 0.397219463753724 0.190294957183635 0.185185185185185 0.0654878847413229 0 0 0 0 0.129198966408269 0
"misma" 0 0 0 0 0 0 0.1001001001001 0.307062436028659 0 0 0.0930232558139535 0 0 0.185185185185185 0 0 0.161290322580645 0.287769784172662 0 0 0.291885580852306
"acaso" 0 0 0.0812347684809098 0 0 0.0923361034164358 0.1001001001001 0 0 0.16849199663016 0.0930232558139535 0.099304865938431 0.190294957183635 0.37037037037037 0 0.093984962406015 0.0806451612903226 0 0 0 0
"aquella" 0 0 0 0 0.210304942166141 0.0923361034164358 0 0 0 0 0.0930232558139535 0.099304865938431 0.0951474785918173 0.0925925925925926 0.130975769482646 0.156641604010025 0 0 0 0 0.175131348511384
"cualquier" 0.0959692898272553 0.0886524822695035 0.16246953696182 0 0.210304942166141 0 0 0 0.119760479041916 0 0 0.198609731876862 0.0951474785918173 0 0.0654878847413229 0 0.161290322580645 0.0719424460431655 0 0 0.175131348511384
"ellos" 0.287907869481766 0.177304964539007 0 0 0 0.0923361034164358 0 0.102354145342886 0.239520958083832 0 0 0 0 0.0925925925925926 0.0654878847413229 0 0 0 0.539811066126856 0.129198966408269 0.0583771161704612
"entonces" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0.0930232558139535 0 0.190294957183635 0 0 0.219298245614035 0 0 0 0.775193798449612 0
"forma" 0.191938579654511 0.177304964539007 0 0.100502512562814 0 0 0.1001001001001 0.102354145342886 0 0.08424599831508 0 0 0.0951474785918173 0 0 0 0.161290322580645 0.287769784172662 0 0 0.116754232340922
"además" 0.0959692898272553 0 0 0.100502512562814 0 0.277008310249307 0.1001001001001 0.102354145342886 0.239520958083832 0.08424599831508 0.186046511627907 0 0 0 0 0 0 0.0719424460431655 0 0.258397932816537 0.0583771161704612
"caso" 0 0.177304964539007 0.16246953696182 0 0.210304942166141 0.184672206832872 0.1001001001001 0 0.119760479041916 0.08424599831508 0 0 0.0951474785918173 0.0925925925925926 0 0 0 0.0719424460431655 0 0 0.116754232340922
"muchos" 0.671785028790787 0.0886524822695035 0.0812347684809098 0 0.10515247108307 0.184672206832872 0.2002002002002 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0.129198966408269 0
"otras" 0 0.0886524822695035 0.0812347684809098 0 0.10515247108307 0.0923361034164358 0 0.102354145342886 0 0.08424599831508 0 0.198609731876862 0 0.277777777777778 0.0654878847413229 0 0.0806451612903226 0 0 0 0.175131348511384
"personajes" 0.0959692898272553 0 0 0.100502512562814 0 0 0.4004004004004 0 0.119760479041916 0 0 0.099304865938431 0.285442435775452 0.0925925925925926 0 0 0.0806451612903226 0 0.134952766531714 0.129198966408269 0.0583771161704612
"algunos" 0 0 0 0.100502512562814 0.10515247108307 0 0.1001001001001 0 0.239520958083832 0 0.0930232558139535 0.099304865938431 0.190294957183635 0 0.0654878847413229 0.031328320802005 0.0806451612903226 0 0.269905533063428 0.129198966408269 0
"destino" 0 0 0 0.100502512562814 0 0.0923361034164358 0.1001001001001 0 0 0.08424599831508 0 0 0 0 0.130975769482646 0.031328320802005 0.0806451612903226 0.0719424460431655 0.269905533063428 0.129198966408269 0.175131348511384
"esas" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0.099304865938431 0 0 0.196463654223969 0.06265664160401 0.241935483870968 0.0719424460431655 0.134952766531714 0.129198966408269 0.116754232340922
"española" 0 0 1.05605199025183 0 0 0 0 0 0 0 0 0.198609731876862 0 0 0 0 0 0 0 0 0
"espejo" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0.161290322580645 0 0.134952766531714 0 0.583771161704612
"narrativa" 0.191938579654511 0 0.0812347684809098 0.100502512562814 0 0 0.1001001001001 0 0 0 0 0 0.0951474785918173 0.0925925925925926 0 0 0 0 0 0.129198966408269 0.408639813193228
"obras" 0.191938579654511 0 0.649878147847279 0 0.10515247108307 0.0923361034164358 0 0 0 0 0.0930232558139535 0.099304865938431 0 0.0925925925925926 0 0 0 0 0 0 0
"tono" 0.0959692898272553 0 0 0 0 0 0 0.102354145342886 0 1.09519797809604 0 0 0 0 0 0 0 0 0 0 0
"alguna" 0 0 0.0812347684809098 0 0 0 0 0.102354145342886 0 0.08424599831508 0 0 0 0.0925925925925926 0.0654878847413229 0.12531328320802 0 0.143884892086331 0.269905533063428 0.129198966408269 0
"copa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196463654223969 0.344611528822055 0 0 0 0 0
"existencia" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0.0925925925925926 0.130975769482646 0 0 0.431654676258993 0.269905533063428 0 0.116754232340922
"he" 0 0 0 0 0 0 0 0 0 0.16849199663016 0.186046511627907 0.198609731876862 0 0 0.0654878847413229 0 0.0806451612903226 0.0719424460431655 0.269905533063428 0.129198966408269 0.116754232340922
"lectura" 0 0 0.0812347684809098 0.201005025125628 0 0 0 0.307062436028659 0 0.08424599831508 0.27906976744186 0 0.190294957183635 0.0925925925925926 0 0 0 0 0.134952766531714 0 0
"libros" 0.191938579654511 0 0.406173842404549 0 0 0.277008310249307 0.1001001001001 0 0 0.08424599831508 0 0 0.0951474785918173 0 0 0 0.0806451612903226 0 0 0 0
"novelas" 0.0959692898272553 0 0.16246953696182 0.301507537688442 0 0.0923361034164358 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0.258397932816537 0.233508464681845
"quien" 0 0.177304964539007 0 0 0 0 0 0 0.119760479041916 0 0 0.099304865938431 0 0.277777777777778 0 0.093984962406015 0 0 0 0.129198966408269 0.175131348511384
"según" 0 0 0.16246953696182 0.100502512562814 0.10515247108307 0.184672206832872 0.2002002002002 0 0.119760479041916 0 0.0930232558139535 0 0.190294957183635 0 0 0 0 0.0719424460431655 0 0.129198966408269 0
"sentido" 0.0959692898272553 0.0886524822695035 0 0 0 0.0923361034164358 0.2002002002002 0.102354145342886 0 0 0.186046511627907 0 0 0 0 0.031328320802005 0 0.0719424460431655 0.134952766531714 0 0.175131348511384
"veces" 0.0959692898272553 0.0886524822695035 0 0.100502512562814 0 0 0 0.204708290685773 0.119760479041916 0 0.0930232558139535 0 0.190294957183635 0.277777777777778 0 0 0 0.0719424460431655 0 0 0.0583771161704612
"antes" 0 0 0 0 0.10515247108307 0.0923361034164358 0 0.102354145342886 0 0.25273799494524 0.186046511627907 0.099304865938431 0 0 0 0.06265664160401 0 0.0719424460431655 0 0.129198966408269 0
"bastante" 0 0 0 0 0 0.0923361034164358 0.1001001001001 0.102354145342886 0 0 0 0.099304865938431 0 0 0.0654878847413229 0.093984962406015 0 0.0719424460431655 0.134952766531714 0.258397932816537 0.0583771161704612
"blood" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2037037037037 0 0 0 0 0 0 0
"casa" 0 0.265957446808511 0 0 0 0 0 0 0.359281437125749 0 0 0 0 0.185185185185185 0 0.093984962406015 0.161290322580645 0 0 0 0
"cervino" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.407268170426065 0 0 0 0 0
"chatwin" 0 0 0 0 0 1.20036934441367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cosa" 0 0 0.0812347684809098 0.100502512562814 0 0.0923361034164358 0 0.102354145342886 0.239520958083832 0 0 0 0 0 0.0654878847413229 0.06265664160401 0 0.143884892086331 0.134952766531714 0 0.0583771161704612
"eliseo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.851342501637197 0 0 0 0 0 0
"españa" 0.0959692898272553 0 0.568643379366369 0 0.10515247108307 0 0 0 0 0 0.186046511627907 0 0 0 0 0.031328320802005 0.0806451612903226 0 0 0 0
"fuera" 0.0959692898272553 0 0.487408610885459 0 0 0 0 0 0.119760479041916 0.16849199663016 0.0930232558139535 0.099304865938431 0 0.0925925925925926 0 0 0 0 0 0 0
"gran" 0 0.0886524822695035 0.0812347684809098 0.100502512562814 0.10515247108307 0 0 0 0.119760479041916 0 0.0930232558139535 0.198609731876862 0 0.0925925925925926 0 0 0.0806451612903226 0.0719424460431655 0.134952766531714 0.129198966408269 0
"mano" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0.37593984962406 0 0 0 0 0
"mayor" 0 0 0.0812347684809098 0.100502512562814 0 0.184672206832872 0 0 0 0 0 0.198609731876862 0 0 0 0.12531328320802 0 0.143884892086331 0 0.129198966408269 0
"melville" 0 0 0 0 0 0 0 1.33060388945752 0 0 0 0 0 0 0 0 0 0 0 0 0
"sería" 0 0 0.0812347684809098 0.100502512562814 0 0.0923361034164358 0 0.307062436028659 0.119760479041916 0.08424599831508 0.0930232558139535 0.099304865938431 0 0 0 0 0 0 0.134952766531714 0 0.116754232340922
"toda" 0.191938579654511 0.0886524822695035 0 0.201005025125628 0.10515247108307 0 0.2002002002002 0 0 0.08424599831508 0 0 0 0.0925925925925926 0.0654878847413229 0.031328320802005 0.0806451612903226 0 0 0 0
"tres" 0.0959692898272553 0.0886524822695035 0.16246953696182 0 0 0 0 0 0 0 0.0930232558139535 0 0.0951474785918173 0.0925925925925926 0 0.06265664160401 0 0 0.269905533063428 0 0.116754232340922
"algunas" 0 0 0 0 0.210304942166141 0 0 0 0.119760479041916 0 0 0.198609731876862 0 0 0.196463654223969 0 0.241935483870968 0 0 0 0.0583771161704612
"ciudades" 0 0.0886524822695035 0 0 0 0 0 0 0.239520958083832 0 0 0 0 0 0 0 0.645161290322581 0 0.134952766531714 0 0
"ejemplo" 0.0959692898272553 0 0.16246953696182 0 0 0 0 0 0.119760479041916 0.16849199663016 0.186046511627907 0.099304865938431 0 0.0925925925925926 0 0 0.161290322580645 0 0 0 0
"elementos" 0 0 0.0812347684809098 0.201005025125628 0 0.0923361034164358 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0.408639813193228
"hacer" 0 0 0 0.201005025125628 0 0 0 0 0 0 0.0930232558139535 0.198609731876862 0 0 0 0.031328320802005 0 0.0719424460431655 0.404858299595142 0.129198966408269 0.0583771161704612
"iba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0.281954887218045 0.0806451612903226 0 0 0.129198966408269 0
"león" 0 0 0 0 0.315457413249211 0 0 0 0 0 0 0 0 0 0 0 0.645161290322581 0 0.134952766531714 0 0
"momento" 0 0 0 0 0 0 0 0.102354145342886 0 0.16849199663016 0 0.099304865938431 0 0 0.0654878847413229 0.18796992481203 0 0 0 0 0.0583771161704612
"nuestro" 0 0 0.24370430544273 0.201005025125628 0 0 0.1001001001001 0.102354145342886 0 0.08424599831508 0.0930232558139535 0 0 0 0 0 0 0.0719424460431655 0 0 0.116754232340922
"nunca" 0.191938579654511 0 0.0812347684809098 0.100502512562814 0 0 0 0 0 0.08424599831508 0 0 0.190294957183635 0 0 0.031328320802005 0.0806451612903226 0.215827338129496 0 0 0
